,_id,banderaDescripcion,banderaId,comercioId,comercioRazonSocial,direccion,id,lat,lng,localidad,provincia,sucursalId,sucursalNombre,sucursalTipo,geometry
286,5cbc698b7af152186c0cd25d,Jumbo,3,9,Jumbo Retail Argentina S.A.,Avenida Justo Dr Juan Bautista 4715,9-3-5263,-34.6096,-58.4675,villa gral. mitre,AR-C,5263,Jumbo Juan B. Justo,Hipermercado,POINT (-58.4675 -34.6096)
287,5cbc698b7af152186c0cd25e,Express,3,10,INC S.A.,Fray Justo Sta. María De Oro 2121,10-3-527,-34.583171,-58.427612,palermo,AR-C,527,Oro 2121,Autoservicio,POINT (-58.427612 -34.583171)
288,5cbc698b7af152186c0cd25f,Supermercados DIA,1,15,DIA Argentina S.A,Av Rivadavia 10536,15-1-505,-34.639328,-58.512082,liniers,AR-C,505,505 - Liniers,Autoservicio,POINT (-58.512082 -34.639328)
289,5cbc698b7af152186c0cd260,Supermercados DIA,1,15,DIA Argentina S.A,Paysandu 1816,15-1-5248,-34.6041648,-58.4586699,paternal,AR-C,5248,5248 - La Paternal,Autoservicio,POINT (-58.4586699 -34.6041648)
290,5cbc698b7af152186c0cd261,Supermercados DIA,1,15,DIA Argentina S.A,Av Juan B. Justo 2540,15-1-380,-34.5944326,-58.4438175,villa crespo,AR-C,380,380 - Villa Crespo,Autoservicio,POINT (-58.4438175 -34.5944326)
291,5cbc698b7af152186c0cd262,Express,3,10,INC S.A.,Beláustegui 2748,10-3-698,-34.615452,-58.475326,villa santa rita,AR-C,698,Beláustegui 2748,Autoservicio,POINT (-58.475326 -34.615452)
292,5cbc698b7af152186c0cd263,COTO CICSA,1,12,Coto Centro Integral de Comercialización S.A.,Av. Corrientes 5748,12-1-168,-34.5951411,-58.443905,villa crespo,AR-C,168,VILLA CRESPO ,Supermercado,POINT (-58.443905 -34.5951411)
293,5cbc698b7af152186c0cd264,Supermercados DIA,1,15,DIA Argentina S.A,Av Juan B.Justo 5030,15-1-490,-34.6121897,-58.4693123,villa gral. mitre,AR-C,490,490 - Villa General Mitre,Autoservicio,POINT (-58.4693123 -34.6121897)
294,5cbc698b7af152186c0cd265,Express,3,10,INC S.A.,Av. Larrazábal 265,10-3-658,-34.641982,-58.514266,liniers,AR-C,658,Larrazábal 265,Autoservicio,POINT (-58.514266 -34.641982)
295,5cbc698b7af152186c0cd266,Supermercados DIA,1,15,DIA Argentina S.A,Av Justo Doctor Juan Bautista 7533,15-1-422,-34.6298967,-58.4954224,velez sarsfield,AR-C,422,422 - Velez Sarsfield,Autoservicio,POINT (-58.4954224 -34.6298967)
296,5cbc698b7af152186c0cd267,COTO CICSA,1,12,Coto Centro Integral de Comercialización S.A.,Av. San Martín 2095,12-1-2,-34.6048231,-58.4571361,Paternal,AR-C,2,AV.SAN MARTIN,Supermercado,POINT (-58.4571361 -34.6048231)
297,5cbc698b7af152186c0cd268,Supermercados DIA,1,15,DIA Argentina S.A,Cl Thames 2447,15-1-252,-34.5816907,-58.4223268,palermo,AR-C,252,252 - Palermo,Autoservicio,POINT (-58.4223268 -34.5816907)
298,5cbc698b7af152186c0cd269,Supermercados DIA,1,15,DIA Argentina S.A,Av Cordoba 5101,15-1-239,-34.5907998,-58.4353056,palermo,AR-C,239,239 - Palermo,Autoservicio,POINT (-58.4353056 -34.5907998)
299,5cbc698b7af152186c0cd26a,Express,3,10,INC S.A.,Charcas 4389,10-3-537,-34.583109,-58.423667,palermo,AR-C,537,Charcas 4389,Autoservicio,POINT (-58.423667 -34.583109)
300,5cbc698b7af152186c0cd26b,Market,2,10,INC S.A.,Av. Corrientes 5645,10-2-384,-34.595995,-58.442895,villa crespo,AR-C,384,Villa Crespo,Supermercado,POINT (-58.442895 -34.595995)
301,5cbc698b7af152186c0cd26c,Express,3,10,INC S.A.,Montiel 1061,10-3-625,-34.650917,-58.52574,liniers,AR-C,625,Montiel 1061,Autoservicio,POINT (-58.52574 -34.650917)
302,5cbc698b7af152186c0cd26d,Supermercados DIA,1,15,DIA Argentina S.A,Av  Nazca 1316,15-1-391,-34.6182691,-58.476016,villa santa rita,AR-C,391,391 - Villa Santa Rita,Autoservicio,POINT (-58.476016 -34.6182691)
303,5cbc698b7af152186c0cd26e,Express,3,10,INC S.A.,Av. Lisandro De Latorre 790,10-3-733,-34.647473,-58.519847,liniers,AR-C,733,Lisandro de Latorre 790,Autoservicio,POINT (-58.519847 -34.647473)
304,5cbc698b7af152186c0cd26f,Supermercados DIA,1,15,DIA Argentina S.A,Tte.Gral.Donato Alvarez 1532,15-1-371,-34.6091824,-58.4618177,villa gral. mitre,AR-C,371,371 - Villa General Mitre,Autoservicio,POINT (-58.4618177 -34.6091824)
305,5cbc698b7af152186c0cd270,Express,3,10,INC S.A.,Serrano 280,10-3-608,-34.598185,-58.444983,villa crespo,AR-C,608,Serrano 280,Autoservicio,POINT (-58.444983 -34.598185)
306,5cbc698b7af152186c0cd271,Express,3,10,INC S.A.,Jorge Luis Borges 2463,10-3-392,-34.582216,-58.421027,palermo,AR-C,392,J. L. Borges 2463-65,Supermercado,POINT (-58.421027 -34.582216)
307,5cbc698b7af152186c0cd272,Supermercados DIA,1,15,DIA Argentina S.A,Av Rivadavia 10060,15-1-513,-34.6384109,-58.5053285,villa luro,AR-C,513,513 - Villa Luro,Autoservicio,POINT (-58.5053285 -34.6384109)
308,5cbc698b7af152186c0cd273,COTO CICSA,1,12,Coto Centro Integral de Comercialización S.A.,Av. Nazca 1244,12-1-167,-34.6189821,-58.4754368,villa santa rita,AR-C,167,NAZCA ,Supermercado,POINT (-58.4754368 -34.6189821)
309,5cbc698b7af152186c0cd274,Express,3,10,INC S.A.,Av. Córdoba 4967,10-3-715,-34.591615,-58.4339,palermo,AR-C,715,Córdoba 4967,Autoservicio,POINT (-58.4339 -34.591615)
310,5cbc698b7af152186c0cd275,Supermercados DIA,1,15,DIA Argentina S.A,Gorriti Jose Ignacio 4955,15-1-423,-34.589669,-58.4307611,palermo,AR-C,423,423 - Palermo,Autoservicio,POINT (-58.4307611 -34.589669)
311,5cbc698b7af152186c0cd276,Express,3,10,INC S.A.,Ramón Falcón 5547,10-3-626,-34.639022,-58.504957,villa luro,AR-C,626,Ramon Falcón 5547,Autoservicio,POINT (-58.504957 -34.639022)
312,5cbc698b7af152186c0cd277,Supermercados DIA,1,15,DIA Argentina S.A,Gurruchaga 431,15-1-396,-34.5978334,-58.442373,villa crespo,AR-C,396,396 - Villa Crespo,Autoservicio,POINT (-58.442373 -34.5978334)
313,5cbc698b7af152186c0cd278,COTO CICSA,1,12,Coto Centro Integral de Comercialización S.A.,Av. Rivadavia 9840,12-1-83,-34.637920199999996,-58.502751,Villa Luro,AR-C,83,VILLA LURO ,Supermercado,POINT (-58.502751 -34.6379202)
314,5cbc698b7af152186c0cd279,Disco,2,9,Jumbo Retail Argentina S.A.,Paraguay 4302,9-2-16,-34.5861,-58.4245,palermo,AR-C,16,Paraguay.,Supermercado,POINT (-58.4245 -34.5861)
315,5cbc698b7af152186c0cd27a,Supermercados DIA,1,15,DIA Argentina S.A,Gurruchaga 1824,15-1-466,-34.5878485,-58.4270195,palermo,AR-C,466,466 - Palermo,Autoservicio,POINT (-58.4270195 -34.5878485)
316,5cbc698b7af152186c0cd27b,Supermercados DIA,1,15,DIA Argentina S.A,Cl San Martin 1732,15-1-52,-34.6058424,-58.4533825,caballito,AR-C,52,52 - Caballito,Autoservicio,POINT (-58.4533825 -34.6058424)
317,5cbc698b7af152186c0cd27c,Supermercados DIA,1,15,DIA Argentina S.A,Juan Ramirez De Velasco 745,15-1-538,-34.596076,-58.438522,villa crespo,AR-C,538,538 - Villa Crespo,Autoservicio,POINT (-58.438522 -34.596076)
318,5cbc698b7af152186c0cd27d,Hipermercado Carrefour,1,10,INC S.A.,Av. Donato Alvarez 1351,10-1-219,-34.611087,-58.460584,caballito,AR-C,219,Caballito,Hipermercado,POINT (-58.460584 -34.611087)
319,5cbc698b7af152186c0cd27e,Express,3,10,INC S.A.,Av. Gaona 3567,10-3-409,-34.620882,-58.475217,villa santa rita,AR-C,409,Gaona 3567,Autoservicio,POINT (-58.475217 -34.620882)
320,5cbc698b7af152186c0cd27f,Express,3,10,INC S.A.,Av. Lope De Vega 19,10-3-688,-34.63691,-58.499466,villa luro,AR-C,688,Lope de Vega 19,Autoservicio,POINT (-58.499466 -34.63691)
321,5cbc698b7af152186c0cd280,Axion Energy,1,23,Pan American Energy LLC Argentina,San Martín 1521,23-1-6220,-34.6062,-58.453,caballito,AR-C,6220,Luis Viale,Autoservicio,POINT (-58.453 -34.6062)
322,5cbc698b7af152186c0cd281,Supermercados DIA,1,15,DIA Argentina S.A,Cl Rivadavia 9650,15-1-91,-34.6375385,-58.5001704,villa luro,AR-C,91,91 - Villa Luro,Autoservicio,POINT (-58.5001704 -34.6375385)
323,5cbc698b7af152186c0cd282,Supermercados DIA,1,15,DIA Argentina S.A,Patron 6273,15-1-411,-34.6467684,-58.5140065,liniers,AR-C,411,411 - Liniers,Autoservicio,POINT (-58.5140065 -34.6467684)
324,5cbc698b7af152186c0cd283,Express,3,10,INC S.A.,Carrasco 421,10-3-673,-34.632213,-58.491184,velez sarsfield,AR-C,673,Carrasco 421,Autoservicio,POINT (-58.491184 -34.632213)
325,5cbc698b7af152186c0cd284,Supermercados DIA,1,15,DIA Argentina S.A,Av Gaona 3163,15-1-308,-34.6182412,-58.4699422,villa gral. mitre,AR-C,308,308 - Villa General Mitre,Autoservicio,POINT (-58.4699422 -34.6182412)
326,5cbc698b7af152186c0cd285,Supermercados DIA,1,15,DIA Argentina S.A,Av Segurola 456,15-1-217,-34.6300176,-58.4873541,velez sarsfield,AR-C,217,217 - Velez Sarsfield,Autoservicio,POINT (-58.4873541 -34.6300176)
327,5cbc698b7af152186c0cd286,Express,3,10,INC S.A.,Juan María Gutiérrez 3759,10-3-581,-34.580779,-58.413292,palermo,AR-C,581,J. M. Gutiérrez 3759,Autoservicio,POINT (-58.413292 -34.580779)
328,5cbc698b7af152186c0cd287,Express,3,10,INC S.A.,Güemes 4159,10-3-555,-34.584804,-58.419019,palermo,AR-C,555,Güemes 4159,Autoservicio,POINT (-58.419019 -34.584804)
329,5cbc698b7af152186c0cd288,Express,3,10,INC S.A.,Av. Gaona 2964,10-3-665,-34.617182,-58.467454,flores,AR-C,665,Gaona 2964,Autoservicio,POINT (-58.467454 -34.617182)
330,5cbc698b7af152186c0cd289,Hipermercado Carrefour,1,10,INC S.A.,Jerónimo Salguero 3212,10-1-6,-34.574635,-58.403801,palermo,AR-C,6,Salguero,Hipermercado,POINT (-58.403801 -34.574635)
331,5cbc698b7af152186c0cd28a,Axion Energy,1,23,Pan American Energy LLC Argentina,Gaona 2399,23-1-6224,-34.6143,-58.4629,villa gral. mitre,AR-C,6224,Trelles,Autoservicio,POINT (-58.4629 -34.6143)
332,5cbc698b7af152186c0cd28b,Express,3,10,INC S.A.,Av. Rivadavia 9436,10-3-398,-34.637117,-58.496795,villa luro,AR-C,398,Av. Rivadavia 9436,Autoservicio,POINT (-58.496795 -34.637117)
333,5cbc698b7af152186c0cd28c,Supermercados DIA,1,15,DIA Argentina S.A,Av Cordoba 4667,15-1-527,-34.593583,-58.430572,palermo,AR-C,527,527 - Palermo,Autoservicio,POINT (-58.430572 -34.593583)
334,5cbc698b7af152186c0cd28d,Express,3,10,INC S.A.,Boyacá 1082,10-3-622,-34.616074,-58.464286,flores,AR-C,622,Boyacá 1082,Autoservicio,POINT (-58.464286 -34.616074)
335,5cbc698b7af152186c0cd28e,Supermercados DIA,1,15,DIA Argentina S.A,Jeronimo Salguero 3044,15-1-537,-34.577265,-58.405981,palermo,AR-C,537,537 - Palermo,Autoservicio,POINT (-58.405981 -34.577265)
336,5cbc698b7af152186c0cd28f,COTO CICSA,1,12,Coto Centro Integral de Comercialización S.A.,Murillo 551,12-1-82,-34.6017899,-58.44255,Villa Crespo,AR-C,82,MURILLO ,Supermercado,POINT (-58.44255 -34.6017899)
337,5cbc698b7af152186c0cd290,Axion Energy,1,23,Pan American Energy LLC Argentina,Av. Libertador 2589,23-1-6214,-34.5791,-58.4086,palermo,AR-C,6214,Alvear,Autoservicio,POINT (-58.4086 -34.5791)
338,5cbc698b7af152186c0cd291,Supermercados DIA,1,15,DIA Argentina S.A,Scalabrini Ortiz 3170,15-1-523,-34.5802113,-58.4100975,palermo,AR-C,523,523 - Palermo,Autoservicio,POINT (-58.4100975 -34.5802113)
339,5cbc698b7af152186c0cd292,COTO CICSA,1,12,Coto Centro Integral de Comercialización S.A.,Av. Emilio Castro 7661,12-1-39,-34.656142,-58.524475,Liniers,AR-C,39,EMILIO CASTRO ,Supermercado,POINT (-58.524475 -34.656142)
340,5cbc698b7af152186c0cd293,Market,2,10,INC S.A.,Av. Raúl Scalabrini Ortíz 3128,10-2-215,-34.58052,-58.410332,palermo,AR-C,215,Palermo Canning,Supermercado,POINT (-58.410332 -34.58052)
341,5cbc698b7af152186c0cd294,Express,3,10,INC S.A.,Charcas 3940,10-3-493,-34.586626,-58.419375,palermo,AR-C,493,Charcas 3940,Autoservicio,POINT (-58.419375 -34.586626)
342,5cbc698b7af152186c0cd295,Express,3,10,INC S.A.,Apolinario Figueroa 39,10-3-651,-34.602446,-58.443008,villa crespo,AR-C,651,Apolinario Figueroa 39,Autoservicio,POINT (-58.443008 -34.602446)
343,5cbc698b7af152186c0cd296,COTO CICSA,1,12,Coto Centro Integral de Comercialización S.A.,Santa Fe 3760,12-1-203,-34.5847845,-58.4165247,Barrio Norte,AR-C,203,BOTANICO ,Hipermercado,POINT (-58.4165247 -34.5847845)
344,5cbc698b7af152186c0cd297,Supermercados DIA,1,15,DIA Argentina S.A,Av Gaona 2416,15-1-302,-34.6144399,-58.4608499,flores,AR-C,302,302 - Flores,Autoservicio,POINT (-58.4608499 -34.6144399)
345,5cbc698b7af152186c0cd298,Supermercados DIA,1,15,DIA Argentina S.A,Av Scalabrini Ortiz 81,15-1-362,-34.6015334,-58.4413993,villa crespo,AR-C,362,362 - Villa Crespo,Autoservicio,POINT (-58.4413993 -34.6015334)
346,5cbc698b7af152186c0cd299,Express,3,10,INC S.A.,Av. Raúl Scalabrini Ortiz 1396,10-3-679,-34.592171,-58.427222,palermo,AR-C,679,Scalabrini Ortiz 1396,Autoservicio,POINT (-58.427222 -34.592171)
347,5cbc698b7af152186c0cd29a,Disco,2,9,Jumbo Retail Argentina S.A.,Avenida Salguero Jeronimo 2727,9-2-15,-34.5801,-58.4092,palermo,AR-C,15,Salguero.,Supermercado,POINT (-58.4092 -34.5801)
348,5cbc698b7af152186c0cd29b,Supermercados DIA,1,15,DIA Argentina S.A,Cl Emilio Castro 7471,15-1-306,-34.6552174,-58.5223907,mataderos,AR-C,306,306 - Liniers,Autoservicio,POINT (-58.5223907 -34.6552174)
349,5cbc698b7af152186c0cd29c,Supermercados DIA,1,15,DIA Argentina S.A,Cl Scalabrini Ortiz 367,15-1-12,-34.5994232,-58.4379841,villa crespo,AR-C,12,12 - Villa Crespo,Autoservicio,POINT (-58.4379841 -34.5994232)
350,5cbc698b7af152186c0cd29d,Supermercados DIA,1,15,DIA Argentina S.A,Av Scalabrini Ortiz 918,15-1-482,-34.5955928,-58.432102,villa crespo,AR-C,482,482 - Villa Crespo,Autoservicio,POINT (-58.432102 -34.5955928)
351,5cbc698b7af152186c0cd29e,Market,2,10,INC S.A.,Av. Raúl Scalabrini Ortíz 1840,10-2-277,-34.589507,-58.422997,palermo,AR-C,277,Palermo Soler,Supermercado,POINT (-58.422997 -34.589507)
352,5cbc698b7af152186c0cd29f,COTO CICSA,1,12,Coto Centro Integral de Comercialización S.A.,Av. Scalabrini Ortiz 1688,12-1-24,-34.5902858,-58.4240622,Palermo,AR-C,24,SCALABRINI ORTIZ ,Supermercado,POINT (-58.4240622 -34.5902858)
353,5cbc698b7af152186c0cd2a0,Supermercados DIA,1,15,DIA Argentina S.A,Av Raul Scalabrini Ortiz 1647,15-1-408,-34.5905692,-58.4244299,palermo,AR-C,408,408 - Palermo,Autoservicio,POINT (-58.4244299 -34.5905692)
354,5cbc698b7af152186c0cd2a1,Supermercados DIA,1,15,DIA Argentina S.A,Cl Lisandro De La Torre 1151,15-1-45,-34.650879,-58.5153128,liniers,AR-C,45,45 - Liniers,Autoservicio,POINT (-58.5153128 -34.650879)
355,5cbc698b7af152186c0cd2a2,Supermercados DIA,1,15,DIA Argentina S.A,Cl Scalabrini Ortiz 2067,15-1-272,-34.5880694,-58.4205839,palermo,AR-C,272,272 - Palermo,Autoservicio,POINT (-58.4205839 -34.5880694)
356,5cbc698b7af152186c0cd2a3,COTO CICSA,1,12,Coto Centro Integral de Comercialización S.A.,Cerviño 3515,12-1-26,-34.580229,-58.408608,Palermo,AR-C,26,CERVINO ,Supermercado,POINT (-58.408608 -34.580229)
357,5cbc698b7af152186c0cd2a4,Axion Energy,1,23,Pan American Energy LLC Argentina,Emilio Castro 6512,23-1-6287,-34.6508,-58.5148,liniers,AR-C,6287,Emilio Castro,Autoservicio,POINT (-58.5148 -34.6508)
358,5cbc698b7af152186c0cd2a5,Express,3,10,INC S.A.,Segurola 279,10-3-542,-34.631451,-58.485336,floresta,AR-C,542,Segurola 279,Autoservicio,POINT (-58.485336 -34.631451)
359,5cbc698b7af152186c0cd2a6,COTO CICSA,1,12,Coto Centro Integral de Comercialización S.A.,Av. Avellaneda 3758,12-1-55,-34.6290437,-58.481691,Floresta,AR-C,55,AVELLANEDA ,Supermercado,POINT (-58.481691 -34.6290437)
360,5cbc698b7af152186c0cd2a7,Supermercados DIA,1,15,DIA Argentina S.A,Av San Martin 1372,15-1-475,-34.6071505,-58.4484476,caballito,AR-C,475,475 - Caballito,Autoservicio,POINT (-58.4484476 -34.6071505)
361,5cbc698b7af152186c0cd2a8,Express,3,10,INC S.A.,Carhué 1427,10-3-680,-34.653948,-58.51897,mataderos,AR-C,680,Carhué 1427,Autoservicio,POINT (-58.51897 -34.653948)
362,5cbc698b7af152186c0cd2a9,Express,3,10,INC S.A.,Av. Emilio Castro 6817,10-3-649,-34.651978,-58.515854,liniers,AR-C,649,Emilio Castro 6817,Autoservicio,POINT (-58.515854 -34.651978)
363,5cbc698b7af152186c0cd2aa,Express,3,10,INC S.A.,Aráoz 1140,10-3-661,-34.594504,-58.428737,palermo,AR-C,661,Aráoz 1140,Autoservicio,POINT (-58.428737 -34.594504)
364,5cbc698b7af152186c0cd2ab,COTO CICSA,1,12,Coto Centro Integral de Comercialización S.A.,Av. Gaona 1956,12-1-103,-34.6121149,-58.4550437,caballito,AR-C,103,IVONNE ,Hipermercado,POINT (-58.4550437 -34.6121149)
365,5cbc698b7af152186c0cd2ac,Express,3,10,INC S.A.,Aráoz 2148,10-3-630,-34.588209,-58.419052,palermo,AR-C,630,Aráoz 2148,Autoservicio,POINT (-58.419052 -34.588209)
366,5cbc698b7af152186c0cd2ad,Supermercados DIA,1,15,DIA Argentina S.A,Cl Av. Nazca 684,15-1-13,-34.6243386,-58.4725229,flores,AR-C,13,13 - Flores,Autoservicio,POINT (-58.4725229 -34.6243386)
367,5cbc698b7af152186c0cd2ae,Supermercados DIA,1,15,DIA Argentina S.A,Av Rivadavia 8875,15-1-8,-34.6355238,-58.4889911,velez sarsfield,AR-C,8,8 - Velez Sarsfield,Autoservicio,POINT (-58.4889911 -34.6355238)
368,5cbc698b7af152186c0cd2af,Express,3,10,INC S.A.,Av. Gaona 1384,10-3-420,-34.608803,-58.448623,caballito,AR-C,420,Av. Gaona 1384,Autoservicio,POINT (-58.448623 -34.608803)
369,5cbc698b7af152186c0cd2b0,Supermercados DIA,1,15,DIA Argentina S.A,Av Gaona 1286,15-1-492,-34.6082744,-58.4475523,caballito,AR-C,492,492 - Caballito,Autoservicio,POINT (-58.4475523 -34.6082744)
370,5cbc698b7af152186c0cd2b1,Express,3,10,INC S.A.,Emilio Castro 6178,10-3-722,-34.648817,-58.508626,mataderos,AR-C,722,Emilio Castro 6178,Autoservicio,POINT (-58.508626 -34.648817)
371,5cbc698b7af152186c0cd2b2,Express,3,10,INC S.A.,Bulnes 2751,10-3-618,-34.580526,-58.405894,palermo,AR-C,618,Bulnes 2751,Autoservicio,POINT (-58.405894 -34.580526)
372,5cbc698b7af152186c0cd2b3,Express,3,10,INC S.A.,Luis María Drago 285,10-3-645,-34.60151,-58.437085,villa crespo,AR-C,645,Luis M Drago 285,Autoservicio,POINT (-58.437085 -34.60151)
373,5cbc698b7af152186c0cd2b4,FULL,1,19,Operadora de Estaciones de Servicios S.A.,Av. Gaona Y Martin De Gainza 1206,19-1-00082,-34.60807,-58.44685,caballito,AR-C,82,ACA CABALLITO,Autoservicio,POINT (-58.44685 -34.60807)
374,5cbc698b7af152186c0cd2b5,Supermercados DIA,1,15,DIA Argentina S.A,Leopoldo Marechal 1247,15-1-511,-34.603977,-58.4403471,villa crespo,AR-C,511,511 - Villa Crespo,Autoservicio,POINT (-58.4403471 -34.603977)
375,5cbc698b7af152186c0cd2b6,Supermercados DIA,1,15,DIA Argentina S.A,Av Cordoba 4379,15-1-526,-34.595594,-58.427785,palermo,AR-C,526,526 - Palermo,Autoservicio,POINT (-58.427785 -34.595594)
376,5cbc698b7af152186c0cd2b7,Express,3,10,INC S.A.,Aguirre 236,10-3-528,-34.599811,-58.433801,villa crespo,AR-C,528,Aguirre 236,Autoservicio,POINT (-58.433801 -34.599811)
377,5cbc698b7af152186c0cd2b8,Supermercados DIA,1,15,DIA Argentina S.A,Av Corrientes 4938 4938,15-1-431,-34.600968,-58.435513,villa crespo,AR-C,431,431 - Villa Crespo,Autoservicio,POINT (-58.435513 -34.600968)
378,5cbc698b7af152186c0cd2b9,DEHEZA S.A.I.C.F. e I.,1,3,Deheza S.A.I.C.F. e I.,Av. F. Alcorta 3099,3-1-31,-34.575574,-58.397682,recoleta,AR-C,31,CENTENARIO,Autoservicio,POINT (-58.397682 -34.575574)
379,5cbc698b7af152186c0cd2ba,Supermercados DIA,1,15,DIA Argentina S.A,Av Cnel.M.Larrazabal 919,15-1-1532,-34.6479782,-58.5063272,mataderos,AR-C,1532,1532 - Mataderos,Supermercado,POINT (-58.5063272 -34.6479782)
380,5cbc698b7af152186c0cd2bb,Express,3,10,INC S.A.,Donato Álvarez 837,10-3-539,-34.61632,-58.458185,caballito,AR-C,539,Donato Álvarez 837,Autoservicio,POINT (-58.458185 -34.61632)
381,5cbc698b7af152186c0cd2bc,Express,3,10,INC S.A.,Av. Rivadavia 8688,10-3-602,-34.635054,-58.486294,velez sarsfield,AR-C,602,Rivadavia 8688-90,Autoservicio,POINT (-58.486294 -34.635054)
382,5cbc698b7af152186c0cd2bd,Express,3,10,INC S.A.,Av. Ángel Gallardo 940,10-3-561,-34.606964,-58.443773,caballito,AR-C,561,Ángel Gallardo 940,Autoservicio,POINT (-58.443773 -34.606964)
383,5cbc698b7af152186c0cd2be,FULL,1,19,Operadora de Estaciones de Servicios S.A.,Avenida Cordoba Y Pringles 4201,19-1-03160,-34.59623,-58.42638,palermo,AR-C,3160,PRINGLES,Autoservicio,POINT (-58.42638 -34.59623)
384,5cbc698b7af152186c0cd2bf,Express,3,10,INC S.A.,Montiel 1718,10-3-657,-34.657114,-58.51818,mataderos,AR-C,657,Montiel 1718,Autoservicio,POINT (-58.51818 -34.657114)
385,5cbc698b7af152186c0cd2c0,Axion Energy,1,23,Pan American Energy LLC Argentina,Av. Rivadavia 8201,23-1-6236,-34.633,-58.4815,floresta,AR-C,6236,Floresta,Autoservicio,POINT (-58.4815 -34.633)
386,5cbc698b7af152186c0cd2c1,Market,2,10,INC S.A.,Santa Fe 3368,10-2-150,-34.587468,-58.412707,palermo,AR-C,150,Vidt,Supermercado,POINT (-58.412707 -34.587468)
387,5cbc698b7af152186c0cd2c2,Supermercados DIA,1,15,DIA Argentina S.A,Cl Berutii 3434,15-1-284,-34.5863049,-58.4109701,palermo,AR-C,284,284 - Palermo,Autoservicio,POINT (-58.4109701 -34.5863049)
388,5cbc698b7af152186c0cd2c3,Express,3,10,INC S.A.,Av. Rivadavia 8421,10-3-200,-34.633706,-58.482029,floresta,AR-C,200,Av. Rivadavia 8421,Autoservicio,POINT (-58.482029 -34.633706)
389,5cbc698b7af152186c0cd2c4,Jumbo,3,9,Jumbo Retail Argentina S.A.,Guardia Vieja 4558,9-3-5231,-34.6,-58.4312,villa crespo,AR-C,5231,Jumbo Almagro,Hipermercado,POINT (-58.4312 -34.6)
390,5cbc698b7af152186c0cd2c5,Supermercados DIA,1,15,DIA Argentina S.A,Av Rivadavia 8378,15-1-383,-34.6337695,-58.4816573,floresta,AR-C,383,383 - Velez Sarsfield,Autoservicio,POINT (-58.4816573 -34.6337695)
391,5cbc698b7af152186c0cd2c6,Vea,1,9,Jumbo Retail Argentina S.A.,Mansilla Gral Lucio Norberto 3640,9-1-5,-34.5909,-58.4172,palermo,AR-C,5,Mansilla.,Supermercado,POINT (-58.4172 -34.5909)
392,5cbc698b7af152186c0cd2c7,Disco,2,9,Jumbo Retail Argentina S.A.,Bulnes 2117,9-2-23,-34.5868,-58.4109,palermo,AR-C,23,Alto Palermo.,Supermercado,POINT (-58.4109 -34.5868)
393,5cbc698b7af152186c0cd2c8,Express,3,10,INC S.A.,Estado De Israel 4309,10-3-367,-34.597862,-58.426805,villa crespo,AR-C,367,Estado de Israel 4309,Autoservicio,POINT (-58.426805 -34.597862)
394,5cbc698b7af152186c0cd2c9,Express,3,10,INC S.A.,Av. Estado De Israel 4684,10-3-604,-34.600614,-58.4308,almagro,AR-C,604,Av. Estado de Israel 4684,Autoservicio,POINT (-58.4308 -34.600614)
395,5cbc698b7af152186c0cd2ca,Supermercados DIA,1,15,DIA Argentina S.A,Av Estado De Israel 4758,15-1-416,-34.6014481,-58.4316253,almagro,AR-C,416,416 - Almagro,Autoservicio,POINT (-58.4316253 -34.6014481)
396,5cbc698b7af152186c0cd2cb,Express,3,10,INC S.A.,H. Pueyrredón 925,10-3-526,-34.609566,-58.443746,caballito,AR-C,526,H. Pueyrredon 925,Autoservicio,POINT (-58.443746 -34.609566)
397,5cbc698b7af152186c0cd2cc,Express,3,10,INC S.A.,Hidalgo 955,10-3-563,-34.608199,-58.441521,caballito,AR-C,563,Hidalgo 955,Autoservicio,POINT (-58.441521 -34.608199)
398,5cbc698b7af152186c0cd2cd,Express,3,10,INC S.A.,Av. Ángel Gallardo 30,10-3-265,-34.602404,-58.432602,almagro,AR-C,265,Angel Gallardo 30,Autoservicio,POINT (-58.432602 -34.602404)
399,5cbc698b7af152186c0cd2ce,Supermercados DIA,1,15,DIA Argentina S.A,Av Cordoba 4085,15-1-359,-34.5971577,-58.4246163,palermo,AR-C,359,359 - Palermo,Autoservicio,POINT (-58.4246163 -34.5971577)
400,5cbc698b7af152186c0cd2cf,Disco,2,9,Jumbo Retail Argentina S.A.,Peña 3050,9-2-39,-34.5859,-58.4074,recoleta,AR-C,39,Peña.,Supermercado,POINT (-58.4074 -34.5859)
401,5cbc698b7af152186c0cd2d0,Express,3,10,INC S.A.,Av. Gral. Las Heras 2986,10-3-652,-34.58354,-58.403812,recoleta,AR-C,652,Las Heras 2986,Autoservicio,POINT (-58.403812 -34.58354)
402,5cbc698b7af152186c0cd2d1,Supermercados DIA,1,15,DIA Argentina S.A,Cl Hidalgo 860,15-1-90,-34.6089665,-58.4414318,caballito,AR-C,90,90 - Caballito,Autoservicio,POINT (-58.4414318 -34.6089665)
403,5cbc698b7af152186c0cd2d2,Express,3,10,INC S.A.,Fray C. Rodríguez 464,10-3-417,-34.624494,-58.464622,flores,AR-C,417,Fray C. Rodríguez 464,Autoservicio,POINT (-58.464622 -34.624494)
